trial_id,subject,block,trial_in_block,condition,stimulus_category,rt_ms,accuracy,confidence,pupil_baseline_mm,pupil_peak_mm,theta_power_db,alpha_power_db,n170_uv,p300_uv
2316,S20,2,6,congruent,face,454.2,1,3.9,3.15,3.28,3.63,8.93,-2.92,8.54
2317,S20,2,7,incongruent,face,533.8,0,3.4,3.15,3.74,4.82,8.82,-5.99,6.7
2318,S20,2,8,congruent,house,493.7,1,5.0,2.93,3.24,5.61,10.28,-1.91,5.32
2319,S20,2,9,congruent,house,480.9,1,4.5,3.02,3.39,4.72,10.07,-2.87,8.21
2320,S20,2,10,incongruent,face,607.6,1,5.0,3.26,3.75,5.36,9.2,-6.13,6.74
2321,S20,2,11,incongruent,face,593.5,1,3.7,3.22,3.66,6.22,7.56,-4.75,5.56
2322,S20,2,12,congruent,house,532.1,1,2.6,2.87,3.19,4.87,9.22,-3.3,10.4
2323,S20,2,13,incongruent,face,653.8,1,5.0,3.02,3.4,6.58,7.44,-5.33,4.99
2324,S20,2,14,incongruent,house,506.3,1,3.7,2.8,3.34,5.3,9.89,-2.23,6.11
2325,S20,2,15,incongruent,house,581.3,1,4.5,2.78,3.27,5.36,7.57,-2.44,6.67
2326,S20,2,16,congruent,house,547.2,1,4.5,2.93,3.12,4.97,11.12,-2.09,7.51
2327,S20,2,17,incongruent,house,507.6,1,5.0,3.14,3.61,5.57,9.44,-0.35,5.22
2328,S20,2,18,incongruent,house,580.9,1,3.7,3.21,3.74,5.85,10.42,-1.28,6.83
2329,S20,2,19,incongruent,face,568.3,1,3.7,3.22,3.55,5.39,8.26,-3.62,7.38
2330,S20,2,20,congruent,face,588.8,1,3.4,2.89,3.2,4.61,9.71,-4.84,9.81
2331,S20,2,21,incongruent,face,535.1,1,5.0,3.03,3.49,5.76,8.2,-3.92,6.75
2332,S20,2,22,congruent,house,519.7,1,5.0,3.42,3.87,4.84,9.5,-2.76,7.64
2333,S20,2,23,incongruent,face,602.9,0,3.7,2.64,3.07,6.1,9.33,-4.66,9.16
2334,S20,2,24,incongruent,house,505.5,1,2.9,2.89,3.39,4.98,9.9,-3.86,7.6
2335,S20,2,25,congruent,house,519.2,1,3.5,3.58,3.78,3.24,10.05,-1.47,8.91
2336,S20,2,26,congruent,face,565.1,1,4.6,3.12,3.35,4.63,9.33,-2.88,7.08
2337,S20,2,27,congruent,house,626.0,1,5.0,2.84,3.16,4.68,11.48,-1.61,7.91
2338,S20,2,28,congruent,face,601.7,1,2.5,2.64,2.79,4.92,12.06,-6.34,6.7
2339,S20,2,29,congruent,house,505.1,1,3.9,3.75,4.04,4.75,10.1,-3.11,9.13
2340,S20,2,30,incongruent,face,493.5,1,4.7,2.95,3.42,4.45,9.88,-3.65,6.43
2341,S20,3,1,incongruent,face,522.9,1,4.5,3.24,3.66,5.82,10.3,-4.39,6.83
2342,S20,3,2,congruent,house,534.9,1,5.0,3.33,3.67,4.18,8.92,-2.31,9.54
2343,S20,3,3,incongruent,face,693.7,1,4.7,2.67,3.1,5.88,7.19,-7.19,6.87
2344,S20,3,4,incongruent,house,660.5,1,4.0,3.27,3.81,4.8,10.33,-3.22,6.42
2345,S20,3,5,incongruent,house,609.9,1,2.8,3.05,3.58,5.61,9.49,-2.71,6.83
2346,S20,3,6,incongruent,house,630.7,1,3.9,3.21,3.52,5.43,9.04,-1.44,6.12
2347,S20,3,7,congruent,house,437.7,1,4.2,3.14,3.43,4.15,9.61,-3.83,5.0
2348,S20,3,8,congruent,face,495.1,1,2.6,3.17,3.62,4.37,9.4,-3.87,8.51
2349,S20,3,9,incongruent,face,613.0,0,3.5,3.0,3.45,4.93,10.32,-4.05,5.95
2350,S20,3,10,incongruent,house,588.9,1,3.2,3.37,3.87,6.38,9.95,-2.7,7.83
2351,S20,3,11,congruent,face,592.9,1,3.8,2.94,3.26,3.89,8.98,-5.27,8.51
2352,S20,3,12,congruent,face,470.7,1,3.7,2.98,3.28,4.39,9.84,-3.85,8.84
2353,S20,3,13,incongruent,house,620.6,1,4.8,2.71,3.13,5.09,9.4,-2.66,7.06
2354,S20,3,14,congruent,face,590.4,1,3.3,3.11,3.46,4.91,8.91,-4.05,5.58
2355,S20,3,15,congruent,house,563.5,1,4.2,3.18,3.47,4.06,9.75,-1.52,7.21
2356,S20,3,16,congruent,face,503.5,1,4.2,2.91,3.19,4.33,11.07,-4.34,5.86
2357,S20,3,17,congruent,face,582.5,1,3.9,3.09,3.37,4.77,8.99,-5.22,9.13
2358,S20,3,18,congruent,face,492.5,1,4.5,3.13,3.48,3.95,7.9,-4.74,7.54
2359,S20,3,19,incongruent,face,605.1,1,3.6,3.39,3.67,5.53,8.98,-5.12,5.77
2360,S20,3,20,incongruent,face,671.9,1,5.0,2.93,3.25,5.26,9.57,-6.15,5.1
2361,S20,3,21,incongruent,face,593.8,1,4.2,2.81,3.23,4.41,8.42,-5.1,7.37
2362,S20,3,22,incongruent,face,573.4,1,4.4,3.01,3.41,4.47,8.52,-3.99,3.72
2363,S20,3,23,incongruent,face,534.2,1,4.2,3.07,3.56,4.89,8.54,-5.3,6.8
2364,S20,3,24,congruent,house,486.7,1,4.1,3.17,3.48,4.0,10.92,-2.18,6.79
2365,S20,3,25,incongruent,face,517.4,1,4.9,3.46,3.82,5.85,8.7,-6.7,5.93
2366,S20,3,26,incongruent,house,650.1,1,4.5,3.07,3.41,4.91,11.04,-2.87,7.67
2367,S20,3,27,incongruent,face,525.8,1,5.0,3.14,3.45,5.88,6.46,-5.13,6.51
2368,S20,3,28,incongruent,face,620.3,1,4.1,3.33,3.89,5.13,8.34,-5.13,7.33
2369,S20,3,29,incongruent,face,565.7,1,4.2,2.79,3.13,6.09,8.4,-4.36,7.0
2370,S20,3,30,incongruent,face,564.8,1,3.8,3.37,3.81,5.1,9.07,-2.47,6.5
2371,S20,4,1,incongruent,face,643.4,1,3.7,2.95,3.25,5.98,8.69,-6.1,8.08
2372,S20,4,2,congruent,face,501.7,1,4.0,2.72,3.04,4.85,9.34,-4.72,11.48
2373,S20,4,3,incongruent,face,615.5,1,3.3,3.38,3.88,5.64,8.82,-4.99,6.05
2374,S20,4,4,congruent,face,566.7,1,3.5,3.3,3.44,4.28,8.03,-5.16,10.5
2375,S20,4,5,congruent,face,551.6,1,4.2,3.46,3.79,4.17,9.24,-3.77,8.69
2376,S20,4,6,incongruent,house,611.8,1,4.0,2.95,3.46,5.5,6.7,-3.53,5.73
2377,S20,4,7,incongruent,house,739.7,0,3.1,3.12,3.55,5.68,9.38,-3.06,6.44
2378,S20,4,8,incongruent,face,604.4,1,3.7,3.8,4.28,5.83,7.99,-4.11,6.65
2379,S20,4,9,congruent,face,495.5,1,3.4,3.11,3.5,4.59,7.98,-5.33,7.27
2380,S20,4,10,incongruent,house,609.3,1,3.7,3.12,3.53,4.86,9.43,-3.36,5.27
2381,S20,4,11,congruent,house,588.6,1,5.0,2.93,3.28,3.73,10.85,-1.06,8.5
2382,S20,4,12,congruent,house,513.7,1,3.5,3.11,3.41,4.52,9.43,-3.19,8.28
2383,S20,4,13,congruent,house,455.2,1,3.1,2.89,3.14,4.4,9.2,-0.51,6.03
2384,S20,4,14,congruent,house,533.3,1,4.5,2.99,3.2,5.75,7.37,-2.94,8.07
2385,S20,4,15,congruent,face,648.3,1,2.4,2.74,3.04,3.7,10.06,-4.75,6.13
2386,S20,4,16,incongruent,face,621.9,1,4.8,3.37,3.79,4.32,9.27,-4.79,4.28
2387,S20,4,17,incongruent,face,517.4,1,4.1,3.47,3.89,5.04,9.0,-4.1,6.72
2388,S20,4,18,incongruent,face,591.0,1,4.7,3.01,3.52,6.27,7.79,-1.9,5.4
2389,S20,4,19,congruent,face,548.5,1,4.7,3.16,3.61,4.46,8.37,-4.85,8.46
2390,S20,4,20,congruent,face,537.9,1,4.9,3.58,3.87,5.77,10.44,-2.08,8.46
2391,S20,4,21,congruent,face,509.1,1,5.0,3.3,3.58,4.64,10.31,-3.58,8.85
2392,S20,4,22,incongruent,face,546.5,1,4.4,3.31,3.81,4.83,8.42,-5.47,4.45
2393,S20,4,23,incongruent,face,588.1,0,2.8,3.11,3.48,5.06,7.17,-5.85,4.76
2394,S20,4,24,incongruent,face,550.4,0,3.2,2.71,3.17,5.89,9.72,-3.78,6.33
2395,S20,4,25,incongruent,face,658.0,1,4.0,3.24,3.69,5.46,8.3,-4.71,7.79
2396,S20,4,26,congruent,face,550.1,1,2.8,2.86,3.13,4.57,10.29,-3.49,5.63
2397,S20,4,27,incongruent,house,605.5,1,2.7,2.85,3.41,5.1,11.87,-3.98,8.59
2398,S20,4,28,congruent,house,579.4,1,4.2,3.25,3.48,5.06,9.68,-2.52,4.1
2399,S20,4,29,congruent,house,571.9,1,4.1,3.52,3.82,4.04,11.03,-1.78,8.68
2400,S20,4,30,congruent,house,553.3,1,4.4,2.73,2.96,4.03,9.09,-4.81,10.45
2401,S21,1,1,congruent,house,518.4,1,4.0,3.01,3.35,5.31,9.42,-4.69,4.99
2402,S21,1,2,congruent,face,606.2,1,5.0,2.69,3.1,4.47,12.91,-2.92,9.18
2403,S21,1,3,incongruent,house,642.7,0,2.3,3.25,3.91,5.45,8.33,-4.18,5.74
2404,S21,1,4,congruent,face,651.4,0,3.2,3.12,3.59,4.12,8.87,-2.59,5.3
2405,S21,1,5,incongruent,house,664.5,1,5.0,3.22,3.86,5.05,9.01,-0.29,8.12
2406,S21,1,6,congruent,face,593.2,1,4.4,3.42,3.93,4.93,10.75,-3.65,6.77
2407,S21,1,7,congruent,house,633.0,1,3.4,3.59,3.96,4.1,8.44,-2.02,7.79
2408,S21,1,8,congruent,face,614.6,1,4.2,2.92,3.36,5.49,10.08,-5.13,4.94
2409,S21,1,9,congruent,face,640.6,1,3.8,2.9,3.26,4.89,10.73,-4.78,6.24
2410,S21,1,10,congruent,face,663.6,1,5.0,2.82,3.14,4.68,9.31,-3.68,6.95
2411,S21,1,11,incongruent,face,665.6,1,3.1,3.22,3.76,5.2,8.09,-4.7,5.06
2412,S21,1,12,incongruent,face,742.9,1,4.4,3.34,3.85,6.35,10.59,-5.67,5.59
2413,S21,1,13,incongruent,house,655.6,1,4.8,3.4,3.94,5.72,7.14,-1.28,4.91
2414,S21,1,14,incongruent,house,704.5,0,3.6,3.25,3.8,5.92,7.85,-2.85,6.92
2415,S21,1,15,congruent,house,566.2,1,5.0,3.24,3.42,5.35,9.47,-2.19,6.59
2416,S21,1,16,incongruent,house,657.6,1,4.3,2.88,3.32,6.21,10.53,-2.12,4.49
2417,S21,1,17,incongruent,face,688.9,1,4.7,3.26,3.89,6.44,9.25,-5.77,6.25
2418,S21,1,18,congruent,face,577.0,0,2.8,2.97,3.42,4.62,8.7,-5.43,5.65
2419,S21,1,19,incongruent,house,614.9,1,4.3,2.94,3.47,6.6,9.29,-1.19,5.3
2420,S21,1,20,congruent,house,581.2,1,3.4,2.9,3.24,3.97,10.19,-3.0,7.13
2421,S21,1,21,congruent,face,670.2,0,4.2,3.11,3.44,5.24,9.11,-6.04,7.95
2422,S21,1,22,incongruent,face,582.8,0,2.8,3.1,3.63,6.66,7.05,-4.45,4.17
2423,S21,1,23,incongruent,house,645.3,1,5.0,3.47,3.87,6.04,9.52,-2.75,5.49
2424,S21,1,24,incongruent,face,695.5,0,3.0,3.67,4.17,4.57,8.28,-4.24,7.22
2425,S21,1,25,congruent,house,539.3,1,4.1,3.03,3.56,5.65,8.75,-2.81,10.63
2426,S21,1,26,incongruent,house,702.3,1,5.0,2.94,3.58,5.19,9.79,-3.34,4.89
2427,S21,1,27,congruent,house,712.6,1,3.3,3.26,3.72,4.67,8.71,-3.62,5.36
2428,S21,1,28,incongruent,face,645.7,1,4.4,3.31,3.8,5.18,8.79,-4.35,5.75
2429,S21,1,29,congruent,house,552.8,1,4.9,2.82,3.26,3.91,8.1,-4.19,6.96
2430,S21,1,30,congruent,face,652.0,1,4.7,2.89,3.18,5.45,11.11,-5.33,8.61
2431,S21,2,1,congruent,face,589.1,1,4.1,2.89,3.28,4.94,10.52,-2.71,6.98
2432,S21,2,2,incongruent,face,597.6,1,5.0,3.32,3.86,6.27,10.17,-4.92,5.44
2433,S21,2,3,incongruent,house,730.3,0,3.0,2.43,2.9,5.77,8.94,-2.67,5.74
2434,S21,2,4,incongruent,house,660.5,1,3.6,3.56,4.05,4.12,11.34,-3.55,6.66
2435,S21,2,5,congruent,face,591.6,0,2.8,2.94,3.32,4.63,7.08,-4.9,10.82
2436,S21,2,6,incongruent,face,659.6,1,5.0,2.82,3.36,6.18,8.38,-5.07,5.37
2437,S21,2,7,incongruent,face,690.7,1,4.5,3.18,3.79,6.61,8.26,-3.48,3.59
2438,S21,2,8,congruent,face,676.0,0,3.1,2.79,3.05,4.4,10.17,-4.82,6.33
2439,S21,2,9,congruent,face,632.9,1,4.6,3.04,3.37,4.87,10.17,-5.19,7.5
2440,S21,2,10,incongruent,face,657.0,1,4.0,3.22,3.62,6.89,9.78,-4.94,5.44
2441,S21,2,11,incongruent,face,651.6,0,2.2,2.98,3.6,5.33,5.43,-4.45,8.78
2442,S21,2,12,incongruent,house,634.5,1,4.6,2.66,3.12,5.98,11.11,-3.14,7.59
2443,S21,2,13,incongruent,house,694.3,0,3.4,3.27,3.82,5.52,8.94,-3.16,4.84
2444,S21,2,14,incongruent,house,606.2,1,2.5,2.6,3.1,5.61,8.82,-5.08,7.57
2445,S21,2,15,incongruent,house,604.0,1,4.4,2.98,3.47,5.83,7.7,-2.32,4.63
2446,S21,2,16,congruent,face,615.7,1,2.7,3.04,3.28,4.96,9.09,-4.89,4.99
2447,S21,2,17,congruent,face,699.7,1,4.3,3.11,3.5,5.66,10.73,-6.07,8.0
2448,S21,2,18,congruent,house,607.4,0,4.1,3.33,3.64,4.07,10.91,-1.34,3.96
2449,S21,2,19,incongruent,face,567.4,1,4.7,3.01,3.46,6.9,7.8,-3.14,3.28
2450,S21,2,20,congruent,face,611.2,1,5.0,2.9,3.3,3.94,7.75,-4.88,7.37
2451,S21,2,21,congruent,house,589.8,1,4.8,3.29,3.64,4.95,9.87,-2.91,6.32
2452,S21,2,22,incongruent,face,630.5,1,4.7,3.23,3.91,5.96,8.1,-4.93,5.47
2453,S21,2,23,congruent,face,527.6,1,4.1,3.29,3.53,5.09,9.67,-4.75,5.98
2454,S21,2,24,congruent,house,612.1,0,3.7,2.82,3.16,3.36,10.13,-2.1,9.0
2455,S21,2,25,congruent,house,612.3,1,4.2,3.26,3.51,4.99,8.55,-1.32,7.09
2456,S21,2,26,incongruent,face,593.1,1,5.0,2.91,3.4,5.17,10.47,-6.21,7.2
2457,S21,2,27,congruent,face,578.5,1,3.6,3.36,3.81,4.21,10.2,-4.66,6.87
2458,S21,2,28,incongruent,house,630.5,0,3.2,3.05,3.61,5.87,7.81,-3.31,3.94
2459,S21,2,29,incongruent,face,674.9,1,3.9,3.16,3.75,5.24,7.12,-4.36,6.2
2460,S21,2,30,congruent,face,554.0,0,2.8,3.15,3.46,5.67,10.09,-3.99,5.19
2461,S21,3,1,congruent,house,651.5,1,4.0,3.05,3.6,4.52,8.58,-3.07,6.05
2462,S21,3,2,incongruent,house,599.8,1,4.2,3.42,4.0,6.83,9.61,-2.9,6.6
2463,S21,3,3,incongruent,face,692.7,1,4.8,2.89,3.52,6.17,8.56,-4.09,5.89
2464,S21,3,4,incongruent,face,631.5,1,3.8,2.73,3.29,6.29,9.88,-3.77,6.55
2465,S21,3,5,incongruent,face,553.4,1,3.5,2.82,3.26,7.44,9.13,-5.34,4.44
2466,S21,3,6,congruent,face,618.2,1,3.4,3.18,3.49,5.63,9.47,-5.06,7.76
2467,S21,3,7,incongruent,face,681.7,1,4.9,3.28,3.79,4.52,8.82,-3.96,5.47
2468,S21,3,8,incongruent,face,679.3,1,4.6,3.53,4.03,6.01,8.64,-3.77,5.54
2469,S21,3,9,congruent,face,665.4,1,4.7,3.2,3.64,4.27,9.5,-3.79,8.61
2470,S21,3,10,congruent,face,612.1,1,3.3,2.87,3.17,2.87,8.59,-3.58,6.91
2471,S21,3,11,congruent,house,653.1,1,4.1,2.55,2.87,5.2,9.97,-2.51,7.76
2472,S21,3,12,congruent,house,635.0,1,3.2,3.22,3.63,5.26,10.16,-3.02,7.1
2473,S21,3,13,congruent,face,711.1,1,5.0,2.79,3.18,4.06,9.77,-3.32,6.85
2474,S21,3,14,incongruent,face,629.7,1,4.5,3.11,3.6,5.41,9.09,-5.11,5.93
2475,S21,3,15,congruent,face,657.0,1,4.3,3.0,3.32,5.51,9.03,-3.93,5.45
2476,S21,3,16,incongruent,house,646.3,1,3.6,2.91,3.55,5.26,7.32,-3.74,6.6
2477,S21,3,17,congruent,face,565.4,0,3.8,3.08,3.49,5.51,11.98,-5.46,5.86
2478,S21,3,18,congruent,house,643.0,1,4.3,3.13,3.49,4.98,11.24,-3.67,6.59
2479,S21,3,19,congruent,face,585.0,1,4.1,2.99,3.33,6.11,7.52,-4.93,6.85
2480,S21,3,20,incongruent,face,670.9,1,4.3,3.13,3.65,4.8,8.81,-6.06,4.46
2481,S21,3,21,congruent,face,699.5,1,3.5,3.23,3.74,5.97,8.16,-4.44,7.99
2482,S21,3,22,incongruent,face,675.4,1,4.5,3.33,3.79,6.63,9.79,-5.04,6.69
2483,S21,3,23,congruent,house,676.7,1,4.3,2.44,2.89,5.61,11.63,-3.64,8.15
2484,S21,3,24,incongruent,house,631.5,1,4.4,2.68,3.25,5.16,7.19,-2.33,5.31
2485,S21,3,25,incongruent,house,695.8,1,4.8,2.88,3.42,5.6,9.98,-2.44,4.54
2486,S21,3,26,incongruent,face,723.0,0,3.4,3.41,3.99,7.08,9.73,-3.92,4.75
2487,S21,3,27,congruent,face,594.0,1,3.3,3.15,3.39,4.57,6.48,-3.47,8.42
2488,S21,3,28,incongruent,face,731.2,1,4.4,3.07,3.57,6.09,8.43,-3.75,6.27
2489,S21,3,29,incongruent,face,638.5,1,3.4,3.03,3.74,5.07,9.13,-4.75,2.3
2490,S21,3,30,congruent,house,580.8,1,4.8,3.16,3.54,4.29,10.85,-2.89,4.0
2491,S21,4,1,incongruent,house,727.5,1,4.6,3.23,3.85,5.08,7.19,-3.18,7.19
2492,S21,4,2,incongruent,house,681.8,0,3.1,2.78,3.34,5.4,11.24,-1.56,4.86
2493,S21,4,3,incongruent,house,585.6,1,5.0,2.9,3.42,4.75,7.76,-3.53,3.68
2494,S21,4,4,congruent,house,706.3,1,4.1,3.3,3.74,4.12,9.0,-1.93,5.91
2495,S21,4,5,incongruent,house,595.3,1,4.0,2.97,3.45,5.36,9.18,-2.54,6.73
2496,S21,4,6,incongruent,face,699.1,1,3.3,3.02,3.59,6.3,10.35,-4.01,6.45
2497,S21,4,7,congruent,face,584.3,1,4.7,3.23,3.66,3.97,8.62,-5.31,7.39
2498,S21,4,8,incongruent,house,665.1,1,3.0,3.32,3.71,5.19,7.62,-3.58,5.68
2499,S21,4,9,incongruent,house,635.7,1,3.7,3.12,3.71,4.22,9.86,-3.67,3.7
2500,S21,4,10,congruent,house,634.0,1,3.3,3.07,3.38,5.32,11.29,-1.69,6.77
2501,S21,4,11,incongruent,house,741.0,1,2.7,3.44,3.91,5.78,7.96,-0.34,7.95
2502,S21,4,12,incongruent,house,664.8,0,2.9,3.38,3.88,6.81,8.65,-3.05,4.75
2503,S21,4,13,incongruent,house,682.7,1,4.7,3.48,4.02,7.25,10.55,-0.56,5.31
2504,S21,4,14,congruent,house,574.0,1,3.4,2.55,2.99,3.6,11.11,-0.51,5.71
2505,S21,4,15,congruent,face,631.0,1,4.0,3.38,3.74,3.76,10.89,-5.6,6.91
2506,S21,4,16,congruent,face,599.2,1,4.6,3.05,3.46,5.05,9.45,-4.06,6.19
2507,S21,4,17,incongruent,face,563.5,1,3.7,3.14,3.6,5.19,7.35,-3.35,7.07
2508,S21,4,18,congruent,face,569.7,1,4.7,2.93,3.2,4.92,9.0,-5.82,4.87
2509,S21,4,19,incongruent,face,671.8,1,4.8,2.89,3.44,6.15,7.85,-3.17,3.07
2510,S21,4,20,congruent,face,517.1,1,4.0,3.31,3.66,4.48,7.54,-5.51,7.23
2511,S21,4,21,congruent,face,648.3,1,3.8,3.02,3.51,4.99,7.24,-3.35,9.38
2512,S21,4,22,congruent,face,553.4,1,5.0,3.31,3.54,5.43,9.89,-5.25,8.6
2513,S21,4,23,congruent,house,558.0,1,3.5,3.16,3.64,3.9,8.36,-1.74,6.78
2514,S21,4,24,incongruent,face,612.5,1,4.6,3.15,3.54,7.68,8.85,-5.64,5.84
2515,S21,4,25,incongruent,house,702.5,1,2.9,3.22,3.61,6.55,8.32,-2.07,4.48
2516,S21,4,26,incongruent,face,612.8,1,3.7,3.29,3.77,5.54,8.64,-4.15,4.11
2517,S21,4,27,congruent,face,618.3,1,4.5,3.0,3.29,5.2,8.81,-2.84,6.89
2518,S21,4,28,congruent,face,567.5,1,4.9,3.29,3.65,5.1,9.29,-3.44,7.53
2519,S21,4,29,incongruent,house,632.4,0,4.0,3.38,4.03,5.81,8.04,-3.58,7.33
2520,S21,4,30,incongruent,face,716.5,0,4.2,3.08,3.67,7.37,8.2,-4.65,4.43
2521,S22,1,1,incongruent,face,567.0,1,4.0,3.21,3.59,5.19,10.29,-5.72,9.1
2522,S22,1,2,congruent,house,558.0,0,4.0,3.22,3.44,3.95,9.31,-0.81,7.26
2523,S22,1,3,congruent,face,485.0,1,3.9,3.04,3.2,4.45,11.26,-5.15,9.06
2524,S22,1,4,incongruent,face,558.6,1,2.8,3.41,3.93,4.58,8.95,-3.1,8.3
2525,S22,1,5,incongruent,house,563.6,1,5.0,3.09,3.49,6.98,9.69,-3.93,6.23
2526,S22,1,6,incongruent,house,600.8,0,1.8,2.74,3.13,5.1,9.6,-2.06,9.85
2527,S22,1,7,congruent,house,517.0,1,4.9,2.99,3.43,4.0,11.24,-1.25,5.89
2528,S22,1,8,incongruent,face,469.4,1,3.3,3.24,3.75,6.08,9.67,-4.24,5.87
2529,S22,1,9,incongruent,house,594.5,1,3.5,2.66,3.01,3.09,8.83,-2.34,2.64
2530,S22,1,10,congruent,face,531.5,1,3.8,3.36,3.56,4.56,9.82,-5.12,9.21
2531,S22,1,11,congruent,face,643.3,1,2.9,3.0,3.48,3.81,9.48,-3.07,8.71
2532,S22,1,12,congruent,house,582.2,1,3.5,3.21,3.46,4.16,11.78,-3.08,10.19
2533,S22,1,13,incongruent,face,510.2,1,4.1,2.53,3.06,5.26,7.48,-3.37,2.83
2534,S22,1,14,incongruent,house,590.5,1,5.0,3.04,3.53,7.22,9.21,-2.23,4.67
2535,S22,1,15,congruent,house,561.1,1,4.2,2.99,3.29,5.73,12.74,-2.88,7.17
2536,S22,1,16,incongruent,house,724.9,1,4.9,3.27,3.9,5.13,7.87,-0.84,7.66
2537,S22,1,17,congruent,house,572.1,1,4.3,3.33,3.65,4.27,9.75,-3.09,8.17
2538,S22,1,18,incongruent,face,611.6,1,4.2,3.16,3.56,5.1,6.6,-4.42,5.02
2539,S22,1,19,congruent,house,456.7,1,3.9,3.46,3.7,5.69,8.62,-2.52,6.27
2540,S22,1,20,congruent,face,525.8,1,4.4,3.09,3.42,5.45,10.2,-4.14,8.53
2541,S22,1,21,incongruent,face,508.6,1,3.4,2.88,3.26,5.28,8.9,-4.06,5.38
2542,S22,1,22,congruent,face,561.1,1,4.7,3.01,3.4,4.69,10.36,-3.58,7.63
2543,S22,1,23,incongruent,face,553.6,1,3.6,3.15,3.69,5.86,8.26,-4.98,6.15
2544,S22,1,24,congruent,face,441.8,1,5.0,3.56,3.9,4.46,7.73,-4.46,8.66
2545,S22,1,25,congruent,face,591.4,1,3.8,3.8,3.92,3.96,9.64,-3.75,7.55
2546,S22,1,26,congruent,house,648.1,1,3.4,3.52,3.87,5.27,10.24,-4.08,7.92
2547,S22,1,27,congruent,house,578.4,1,4.0,3.29,3.49,5.18,10.81,-3.5,8.54
2548,S22,1,28,congruent,face,540.5,1,4.2,3.24,3.45,3.79,10.03,-3.48,10.81
2549,S22,1,29,congruent,face,628.8,1,2.7,2.84,3.08,5.09,6.54,-4.42,8.89
2550,S22,1,30,congruent,face,570.6,1,3.5,2.81,3.02,2.63,9.01,-4.08,6.09
2551,S22,2,1,congruent,house,560.7,1,4.6,3.42,3.67,5.03,10.93,-2.28,10.15
2552,S22,2,2,congruent,house,530.0,1,4.6,3.03,3.26,5.66,12.17,-3.03,5.89
2553,S22,2,3,congruent,face,555.9,1,3.5,3.0,3.33,4.19,9.92,-4.29,6.32
2554,S22,2,4,congruent,house,575.7,1,4.5,2.65,2.89,3.43,10.15,-2.37,8.0
2555,S22,2,5,incongruent,house,568.0,1,4.3,2.77,3.32,6.38,9.71,-4.21,6.62
2556,S22,2,6,congruent,house,536.8,1,4.0,3.63,3.97,4.69,11.1,-1.17,9.06
2557,S22,2,7,congruent,face,486.5,1,4.2,3.0,3.26,5.22,9.27,-2.4,7.0
2558,S22,2,8,congruent,house,492.4,1,4.9,2.95,3.15,5.57,8.26,-1.69,7.0
2559,S22,2,9,incongruent,house,625.4,0,3.9,3.17,3.92,4.11,7.14,-1.71,6.36
2560,S22,2,10,congruent,house,499.6,1,4.4,2.96,3.26,3.55,10.47,-1.25,6.07
2561,S22,2,11,incongruent,house,544.8,1,4.1,3.0,3.56,5.95,9.54,-4.85,7.4
2562,S22,2,12,congruent,house,539.0,1,5.0,3.04,3.2,5.53,10.87,-1.94,9.88
2563,S22,2,13,incongruent,face,529.4,1,3.9,3.06,3.42,5.71,9.08,-4.46,4.46
2564,S22,2,14,congruent,face,548.5,1,2.6,3.11,3.34,4.53,10.53,-3.93,7.83
2565,S22,2,15,incongruent,face,551.2,1,3.7,3.39,3.9,5.92,9.0,-4.74,6.19
2566,S22,2,16,incongruent,face,496.3,1,3.7,3.08,3.52,5.27,7.02,-4.15,7.23
2567,S22,2,17,incongruent,face,632.3,1,4.3,2.93,3.44,4.46,8.44,-5.61,6.17
2568,S22,2,18,incongruent,house,638.0,1,3.7,3.37,3.75,5.28,8.46,-1.96,7.3
2569,S22,2,19,incongruent,house,662.6,1,2.0,2.99,3.57,5.07,6.9,-2.25,7.13
2570,S22,2,20,incongruent,face,580.9,1,4.5,3.11,3.47,5.29,7.72,-2.84,7.65
2571,S22,2,21,congruent,house,594.6,1,4.6,3.47,3.71,5.65,11.63,-2.45,7.18
2572,S22,2,22,incongruent,house,593.0,1,4.5,2.84,3.27,5.07,7.56,-2.04,6.08
2573,S22,2,23,congruent,face,518.7,1,4.1,3.11,3.45,4.55,11.91,-3.84,6.42
2574,S22,2,24,incongruent,face,616.1,1,4.5,3.32,3.85,4.69,9.71,-3.98,5.55
2575,S22,2,25,congruent,house,518.7,1,5.0,3.34,3.63,4.66,9.35,-3.21,5.65
2576,S22,2,26,congruent,face,567.7,1,3.5,3.12,3.5,5.13,9.36,-2.25,11.58
2577,S22,2,27,incongruent,house,635.2,1,4.7,3.13,3.61,4.9,8.25,-4.69,8.48
2578,S22,2,28,incongruent,house,634.3,1,2.5,2.91,3.34,4.54,7.17,-3.68,6.47
2579,S22,2,29,congruent,face,577.8,1,4.6,3.06,3.48,3.39,6.91,-5.19,8.94
2580,S22,2,30,incongruent,face,541.2,1,3.2,2.79,3.36,5.2,10.72,-5.19,7.09
2581,S22,3,1,incongruent,house,615.5,1,4.5,2.83,3.34,5.23,8.27,-2.01,7.69
2582,S22,3,2,incongruent,house,588.2,1,2.8,3.04,3.55,4.9,10.91,-2.91,6.12
2583,S22,3,3,congruent,face,493.8,1,3.7,2.96,3.24,4.42,10.66,-4.31,8.58
2584,S22,3,4,congruent,house,612.2,1,3.8,3.03,3.36,4.28,10.6,-0.36,6.43
2585,S22,3,5,congruent,face,597.2,1,4.5,3.06,3.32,3.99,9.41,-4.48,8.07
